Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_292.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_326.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_359.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_393.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_425.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_459.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_492.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_526.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_559.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_593.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_625.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_659.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_693.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_726.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_760.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_793.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_826.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_858.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_892.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_926.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_959.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_51_993.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_025.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_059.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_092.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_125.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_159.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_192.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_225.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_259.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_292.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_326.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_358.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_392.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_425.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_458.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_492.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_526.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_558.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_591.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_626.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_659.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_693.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_725.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_758.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_791.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_826.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_859.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_892.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_925.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_958.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_52_993.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_025.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_059.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_092.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_126.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_158.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_191.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_225.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_259.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_291.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_324.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_358.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_392.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_425.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_459.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_492.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_523.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_557.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_591.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_623.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_658.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_691.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_725.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_758.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_792.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_825.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_858.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_893.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_925.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_959.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_53_992.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_024.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_058.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_092.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_125.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_158.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_192.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_224.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_258.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_292.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_325.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_358.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_392.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_426.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_458.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_492.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_525.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_558.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_592.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_625.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_658.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_692.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_725.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_758.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_792.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_825.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_857.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_892.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_925.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_958.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_54_992.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_55_024.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_55_058.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_38_55_092.jpg;0;0;0;0;103.7186;96.6321;356.6261;205.6281;0.7357439
